lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,abe_average,veh_average,Blank,veh_N3,Abe_N3,veh_N4,Abe_N4,veh_N5,Abe_N5,veh_N6,Abe_N6,veh_N7,Abe_N7
2_Homocysteine,-0.006981189,7.578756565,0.001546744,0.968628349,0.9988429,136 -> 90,pos2,1243.680087,1260.220087,1195.020092,1184.020077,1262.300091,1308.140087,1227.000084,1294.560085,1250.060089,1326.320091,1270.060089,1188.060093,1208.98008
2_hydrocortisone,0.010532506,7.749664079,0.00352857,0.952632108,0.9988429,361.2 -> 297.1,neg2,1401.860106,1403.1921,1416.480103,1408.180099,1394.080097,1408.180099,1397.960098,1398.380104,1402.060116,1403.460091,1400.080101,1397.760105,1415.120117
2_Hydroxybupropion,-0.086038997,7.9259078,0.235964833,0.627135837,0.9988429,256.1 -> 139,pos2,1542.680112,1651.192121,1486.340118,1851.820133,1693.520138,1655.620129,1633.680115,1478.940105,1424.640102,1798.340137,1424.040104,1471.240101,1537.5201
2_Hypotaurine,0.011071244,7.746646484,0.003898692,0.950212831,0.9988429,108 -> 64,neg2,1400.548101,1401.380098,1399.860104,1406.340103,1395.560104,1402.000095,1400.320099,1397.140099,1402.620102,1399.900101,1399.900097,1401.520092,1404.340103
2_Inosine,0.011284088,7.553215442,0.004039147,0.949325133,0.9988429,267.1 -> 108,neg1,1224.324083,1224.876087,1227.120083,1223.840088,1222.700085,1226.140083,1224.760094,1226.220081,1225.560078,1224.08009,1223.080078,1224.100094,1225.520081
2_Isocitrate,0.020126069,7.751262513,0.01288455,0.909626133,0.9988429,191 -> 85,neg2,1409.712103,1401.7601,1401.240101,1402.180096,1419.560112,1401.080105,1413.500103,1398.680092,1402.200104,1406.040096,1410.160095,1400.82011,1403.140102
2_ketoisovaleric acid,0.012100424,7.74479747,0.004657113,0.945592165,0.9988429,115 -> 70,neg2,1399.2561,1399.100097,1397.960094,1404.020096,1393.8801,1398.960094,1398.980106,1400.940094,1404.160091,1396.080097,1398.220097,1395.500103,1401.040108
2_Kynurenine; 4_Kynurenine,0.014682199,7.552066567,0.006838054,0.934096026,0.9988429,207.1 -> 144,neg2,1396.6481,1397.308102,1397.620102,1401.600109,1392.700096,1402.200108,1397.060108,1392.380096,1400.400108,1395.320103,1394.180092,1395.040096,1398.900097
2_Kynurenine; 4_Kynurenine,0.014682199,7.552066567,0.006838054,0.934096026,0.9988429,207.1 -> 144,neg1,1225.008092,1222.672082,1224.000092,1225.800079,1219.340099,1222.500088,1232.780083,1220.800087,1225.700085,1224.260082,1221.100105,1220.000072,1226.120087
2_L-(-)-3-Phenyllactic acid,0.011928618,7.746847038,0.004525944,0.94636267,0.9988429,165.1 -> 103.1,neg2,1401.484102,1401.468101,1397.040104,1409.180096,1394.94009,1403.280102,1402.180111,1396.980099,1401.000099,1399.420097,1398.020103,1398.48011,1411.280106
2_L-Arabitol; 3_Xylitol,0.010813287,8.554374811,0.003749251,0.951175141,0.9988429,151.1 -> 59,neg1,2452.924175,2454.812171,2451.400185,2458.620182,2443.18018,2454.540173,2454.900173,2447.120171,2463.560177,2453.560165,2447.160179,2460.220165,2455.820168
2_L-Aspartic Acid,0.013900326,7.756434155,0.006146625,0.937509544,0.9988429,132 -> 88,neg2,1412.564098,1410.624102,1398.680096,1408.020111,1413.480103,1412.620094,1408.200104,1407.600098,1407.78009,1409.0401,1413.42009,1415.840107,1419.940102
2_L-Carnitine,-0.224834665,9.865309044,1.630228717,0.201671417,0.9988429,162.1 -> 60.1,pos2,6018.240379,7086.34453,1572.020119,6371.520443,8663.140499,7160.460503,6660.980434,6321.620499,6865.160381,7284.480541,2447.000183,8293.640667,5454.920399
2_L-Dihydroorotic acid,0.012124436,7.746173631,0.004675692,0.94548391,0.9988429,157 -> 70,neg2,1400.524098,1400.340101,1400.060101,1404.900105,1396.940098,1405.900105,1400.820103,1395.060104,1404.420101,1398.580101,1399.060101,1397.26009,1401.380089
2_L-Glutamate,0.020328228,7.790921975,0.013151971,0.908697146,0.9988429,146.1 -> 102.1,neg2,1452.960101,1444.504103,1403.840111,1454.220112,1460.0201,1472.820095,1472.800098,1438.740105,1418.460098,1435.280106,1441.340107,1421.460098,1472.180103
2_L-Lysine,-0.271493288,16.34380933,2.385583936,0.122459126,0.9988429,147.1 -> 84.1,pos1,537065.9993,654523.3167,25055.48161,656433.1616,471744.1466,503427.439,478780.0366,674881.6704,663708.1201,622023.1885,737640.6084,815851.124,333457.0845
2_L-Phenylalanine,0.015529278,7.861555511,0.007682626,0.93015439,0.9988429,164.1 -> 103.1,neg2,1531.08411,1527.200109,1399.920097,1528.460102,1534.320114,1523.360115,1572.660118,1542.360107,1527.380104,1552.600113,1477.540104,1489.220108,1543.520111
2_L-Proline,0.187036202,10.02582525,1.128635971,0.288066476,0.9988429,116.1 -> 43.1,pos2,7116.568462,6305.26449,7709.820549,5223.300377,7227.940491,6400.88047,7592.740456,6104.300468,7517.580536,6818.380577,7586.340431,6979.460556,5658.240398
2_L-Serine,0.01278455,7.74744932,0.005198782,0.942520272,0.9988429,104 -> 42,neg2,1402.240103,1401.400099,1399.920097,1403.280106,1394.640099,1405.300095,1403.740097,1400.560093,1405.440102,1399.12009,1399.780109,1398.740112,1407.600109
2_L-Threonine,0.005635379,7.560771078,0.00100753,0.974678113,0.9988429,118.1 -> 56,neg1,1229.096083,1234.452084,1226.660084,1240.020088,1223.740078,1231.700077,1227.320087,1236.040096,1230.84008,1234.780075,1224.00008,1229.720085,1239.58009
2_L-Tryptophan,0.012124733,7.578313587,0.004665293,0.945544474,0.9988429,203.1 -> 142.1,neg1,1248.636086,1248.460088,1224.82008,1252.480087,1255.700085,1245.800087,1250.460087,1240.720089,1245.080093,1246.020088,1241.440083,1257.28009,1250.500084
2_L-Tyrosine,-6.17E-04,7.62772547,1.21E-05,0.997227358,0.9988429,180.1 -> 119,neg1,1291.016093,1302.228091,1224.020096,1293.260086,1291.340092,1291.320087,1286.800087,1328.160091,1275.520092,1295.08009,1279.480099,1303.320099,1321.940098
2_Lactic acid,-0.104614143,8.416243764,0.350581383,0.553784208,0.9988429,89 -> 43,neg2,2203.532158,2388.148182,1583.500111,2371.28019,2752.840202,2349.800163,2112.360157,2409.880154,2010.380138,2440.080204,1747.380131,2369.700199,2394.700161
2_Lauric acid,0.01229374,7.745068629,0.004807116,0.944724267,0.9988429,199.2 -> 80,neg2,1399.540099,1399.176102,1399.080097,1403.8601,1392.800095,1400.760105,1397.900101,1396.380104,1404.100098,1396.840099,1397.080097,1398.040104,1405.820103
2_Lycopene,-0.043953788,7.631040499,0.061347857,0.804378141,0.9988429,536.4 -> 375.3,pos2,1264.528086,1314.752095,1323.440094,1236.620087,1286.860096,1245.240086,1325.380081,1347.880108,1224.740086,1484.740108,1305.840088,1259.280087,1179.82008
2_Malic acid,0.008036222,7.752791341,0.00205432,0.963848575,0.9988429,133 -> 71,neg2,1405.584097,1409.376096,1400.700104,1409.300091,1397.880096,1411.100098,1407.020092,1404.960106,1412.300102,1418.700089,1403.220089,1402.820099,1407.500107
2_Maltose,-0.024317866,7.60429753,0.018773808,0.891016925,0.9988429,341.1 -> 161,neg1,1256.656092,1288.504093,1235.680084,1299.080093,1239.76009,1330.000103,1284.78009,1274.140091,1247.060093,1272.280087,1222.260098,1267.020092,1289.42009
2_Margaric acid,-0.194141378,9.654117786,1.214350087,0.270472306,0.9988429,271.3 -> 57.1,pos1,4686.576337,5408.828358,7373.480499,6058.900368,4608.380341,6384.240524,3271.82024,5427.760307,4097.000275,4949.640324,6169.120415,4223.600269,5286.560417
2_meso-Erythritol,0.012813494,7.551659105,0.005208097,0.942468888,0.9988429,121.1 -> 71,neg1,1223.324081,1222.580087,1228.98008,1223.900089,1218.84008,1219.740078,1225.860088,1222.580086,1225.980072,1226.580093,1222.240082,1220.10009,1223.700081
2_Methionine,0.007958757,7.795608622,0.002016117,0.964186068,0.9988429,148 -> 47,neg2,1452.420107,1456.312102,1399.900101,1450.280098,1458.660107,1473.760109,1437.860107,1461.220097,1468.920109,1430.080101,1418.060101,1466.220104,1478.600109
2_myo-Inositol,0.017977735,7.555019995,0.010252743,0.919347381,0.9988429,179.1 -> 99,neg1,1229.160088,1223.992083,1224.420094,1223.960087,1222.50008,1222.000095,1233.380096,1229.260075,1227.34008,1225.740082,1222.340084,1219.000076,1240.240097
2_NAD,0.003901179,7.607832175,4.83E-04,0.982463023,0.9988429,662.1 -> 408,neg1,1269.048091,1276.136093,1268.060101,1275.320095,1273.240097,1265.840084,1268.200092,1274.800091,1269.240082,1285.7001,1266.180084,1279.020096,1268.3801
2_NADH,0.012619055,7.602128505,0.005054985,0.943319427,0.9988429,664.1 -> 158.9,neg1,1267.18809,1266.584087,1269.620094,1268.000088,1263.540089,1267.140095,1269.460094,1264.460083,1269.020088,1267.260086,1265.620083,1266.060085,1268.300095
2_NADP,0.013142619,7.603226045,0.005483257,0.940971383,0.9988429,742.1 -> 408,neg1,1268.628088,1267.572087,1268.16008,1273.460091,1267.060089,1266.280079,1268.760094,1265.860088,1270.440083,1268.140091,1267.200092,1264.120087,1269.68008
2_NADPH,0.011214302,7.605602359,0.003992416,0.949618738,0.9988429,744.1 -> 397,neg1,1270.080091,1270.708093,1268.380089,1273.960094,1265.980091,1264.880096,1268.840096,1273.700096,1276.60009,1270.900093,1265.860085,1270.100086,1273.120094
2_Nonanoic acid,-0.050938307,7.659522017,0.082431414,0.774029079,0.9988429,159.1 -> 89.1,pos2,1291.292094,1348.800095,1307.480099,1450.480106,1265.440094,1377.540089,1248.000092,1357.660095,1349.180099,1221.300087,1267.160091,1337.020096,1326.680096
2_O-Phosphoethanolamine,0.012780136,7.553787272,0.005181234,0.942617195,0.9988429,140 -> 63,neg1,1225.728092,1225.008083,1224.820087,1226.500088,1220.940094,1225.180084,1226.480091,1223.240078,1229.720085,1227.560085,1224.860096,1222.560078,1226.640095
2_Oxaloacetate,0.007006816,7.754726474,0.001561773,0.968476386,0.9988429,131 -> 59,neg2,1407.204098,1411.9841,1400.640102,1424.520096,1398.840096,1417.840103,1402.680096,1404.680092,1407.540092,1401.720108,1404.000103,1411.160099,1422.960102
2_Oxoglutaric acid,0.011922369,7.570747373,0.004510295,0.94645534,0.9988429,145 -> 57.2,neg1,1241.056088,1241.088087,1227.540089,1243.860081,1241.760086,1235.700089,1238.380085,1240.960091,1234.800087,1244.840092,1248.66008,1240.080086,1241.680103
2_Palmitic acid,0.01392027,7.551652156,0.006146701,0.93750916,0.9988429,255.2 -> 54,neg1,1224.192086,1222.508089,1224.980087,1224.400089,1221.360085,1221.960091,1225.020088,1221.160099,1226.440086,1224.240093,1222.960079,1220.780075,1225.180092
2_Pantothenic acid,0.015434438,7.70017194,0.007573954,0.930648886,0.9988429,218.1 -> 88,neg1,1371.744098,1368.096098,1224.340088,1354.780102,1384.380085,1387.180092,1435.460102,1335.020096,1400.300098,1414.700108,1237.040108,1348.800095,1401.540096
2_progesterone,-0.11531303,9.757758438,0.428960243,0.512499583,0.9988429,315.2 -> 97.1,pos2,5661.092403,6172.656441,3105.180218,5680.980404,5902.840389,5908.460423,6157.060459,6137.300423,6412.160442,6550.840439,2632.520191,6585.700516,7200.880535
2_Propionylcarnitine,-0.100723764,9.499047287,0.327032761,0.567411552,0.9988429,218.1 -> 85,pos2,4803.184332,5186.792355,2088.460152,4646.800362,5982.000412,5671.100319,5786.480427,4699.080307,4526.800282,5187.920345,2271.100163,5729.060444,5449.540375
2_Pyroglutamic acid,0.011158829,7.749124651,0.003960769,0.94981855,0.9988429,128 -> 52,neg2,1403.3881,1404.1321,1398.520092,1408.980106,1399.480095,1407.44009,1407.780102,1399.120106,1403.740105,1404.540104,1398.740097,1400.580093,1407.2001
2_Pyruvate,-0.062321557,7.673140352,0.123412076,0.725362883,0.9988429,89 -> 62,pos2,1299.780095,1367.972094,1310.320103,1403.140099,1271.020096,1492.120098,1244.380089,1475.220112,1292.760094,1240.340084,1195.620087,1229.040077,1495.12011
2_Quinic acid; 5_Quinic acid,0.012792515,7.55303158,0.005191223,0.942562003,0.9988429,191.1 -> 93,neg1,1225.14409,1224.412089,1223.680088,1226.940086,1222.320084,1222.820091,1226.600094,1222.600086,1226.480095,1228.420094,1222.980095,1221.280087,1227.340084
2_Quinic acid; 5_Quinic acid,0.012792515,7.55303158,0.005191223,0.942562003,0.9988429,191.1 -> 93,neg2,1397.656099,1401.4481,1399.560101,1408.580101,1391.580097,1404.000099,1396.340099,1399.400105,1402.320095,1395.280098,1395.460102,1399.980095,1402.580101
2_Raffinose,0.011931255,7.552227043,0.004515691,0.946423367,0.9988429,503.2 -> 119,neg1,1223.984086,1223.980087,1224.12009,1225.980087,1219.240089,1226.980087,1225.180088,1221.840088,1226.980083,1222.760082,1222.040085,1222.340088,1226.480083
2_Ranitidine,0.011982443,7.743630612,0.004566651,0.946122366,0.9988429,349.1 -> 170.1,neg2,1397.744097,1397.692099,1400.020092,1401.480087,1391.760101,1399.740108,1398.880096,1394.000103,1400.800098,1396.580093,1396.78009,1396.660103,1400.500099
2_Retinyl palmitate,0.011238922,7.653361219,0.004011616,0.949497899,0.9988429,525.5 -> 95.1,pos2,1295.916094,1296.660092,1479.040115,1483.900116,1357.480106,1228.460083,1284.560085,1260.380089,1413.980099,1268.040089,1167.660088,1242.520084,1255.900093
2_Shikimic acid,0.004467563,7.748171465,6.35E-04,0.979898274,0.9988429,173 -> 93,neg2,1399.1161,1406.3641,1398.560101,1411.200111,1393.100101,1404.260101,1398.980095,1394.440098,1401.3601,1421.0201,1399.240093,1400.900089,1402.900108
2_Sphingosine,0.013193336,7.743654501,0.005536273,0.940687227,0.9988429,298.3 -> 239.2,neg2,1398.584098,1397.360096,1397.740089,1400.800091,1396.760098,1399.960094,1399.060097,1393.640095,1401.200096,1396.600098,1395.380104,1395.800102,1400.520096
2_Stearic acid,0.012384851,7.745879997,0.004878662,0.944315107,0.9988429,283.3 -> 81,neg2,1400.032101,1399.580098,1403.200104,1404.7201,1392.180103,1400.840103,1398.160095,1395.320103,1403.880104,1398.240093,1399.400101,1398.78009,1406.540104
2_Succinic acid,-0.031704269,7.887937562,0.032031337,0.857958898,0.9988429,117 -> 73,neg2,1535.068109,1581.84411,1417.660095,1604.940128,1552.48011,1611.360115,1521.420109,1558.180107,1553.82011,1582.060097,1425.460098,1552.680103,1622.160118
2_Succinyl-CoA,-0.017081737,7.711841462,0.009276769,0.923269617,0.9988429,866 -> 408,neg2,1355.004096,1382.520098,1354.720108,1406.700104,1351.400093,1357.240093,1355.240093,1354.760098,1358.020096,1396.820099,1353.120102,1397.080097,1357.240097
2_Sucrose,0.007778904,7.554681971,0.001919584,0.965053415,0.9988429,341.1 -> 119,neg1,1224.564086,1228.108086,1223.680092,1242.720097,1219.640091,1229.040089,1228.500084,1219.82008,1225.16008,1228.600079,1224.140087,1220.360088,1225.380089
2_Taurine,0.012004265,7.554996218,0.004571319,0.946094875,0.9988429,124 -> 65,neg1,1226.452089,1226.392088,1225.580074,1226.500092,1225.340092,1225.700085,1228.600082,1224.780087,1229.180092,1227.360085,1223.520081,1227.620094,1225.620098
2_Theanine,0.012200142,7.744068464,0.004734142,0.945144756,0.9988429,173.1 -> 84,neg2,1398.632099,1398.368098,1396.940094,1403.140102,1392.760098,1399.540096,1398.340111,1394.100086,1404.660095,1398.440102,1396.420101,1396.620102,1400.980091
2_Thiamine monophosphat,0.012450882,7.551220602,0.004917492,0.944094301,0.9988429,345.1 -> 126,pos1,1523.016112,1495.960104,1407.340092,1495.120113,1401.300102,1446.580101,1444.660103,1521.780102,1424.120113,1623.480114,1455.840103,1392.840092,1889.160137
2_Thiamine monophosphat,0.012450882,7.551220602,0.004917492,0.944094301,0.9988429,343.1 -> 222,neg1,1223.088086,1222.652088,1225.76009,1227.200096,1219.680088,1220.700081,1223.580074,1220.060093,1225.100101,1223.480091,1222.720078,1221.82008,1224.360088
2_Thymidine,0.015353317,7.749636281,0.007498031,0.930996483,0.9988429,241.1 -> 125,neg2,1405.664104,1402.368098,1401.160088,1408.100105,1398.140099,1402.020096,1407.380108,1400.980099,1402.82011,1402.040096,1416.440113,1398.700096,1403.540089
2_Thymine,0.009460329,7.5601518,0.002839324,0.957504588,0.9988429,125 -> 80,neg1,1229.576088,1231.656087,1232.280087,1232.500088,1228.040089,1233.540085,1226.160084,1236.100082,1229.280102,1232.000088,1221.860085,1224.140095,1242.540081
2_Trazodone,-0.014812616,7.711961008,0.006976189,0.933435228,0.9988429,372.2 -> 148.1,pos2,1359.616096,1384.936098,1324.320091,1533.320114,1256.000099,1326.400101,1406.700092,1419.360104,1384.160095,1332.180084,1309.640095,1313.420086,1441.580101
2_UDP,0.012072054,7.55263403,0.004622924,0.945791933,0.9988429,402.9 -> 111,neg1,1224.368087,1224.24008,1224.740093,1229.260075,1219.280083,1224.800087,1225.360085,1220.420086,1226.280087,1225.060081,1221.820095,1221.660072,1229.100086
2_UMP,0.017005005,7.575855305,0.009174585,0.923692083,0.9988429,323 -> 79,neg1,1237.076092,1232.748092,1335.820107,1235.900085,1226.460102,1225.380096,1234.92009,1231.720093,1234.520088,1236.920094,1249.500092,1233.820091,1239.980087
2_Uracil,0.011814229,7.746624137,0.004439538,0.946876372,0.9988429,111 -> 42,neg2,1401.1081,1401.200099,1397.840103,1402.300098,1395.860104,1399.760105,1397.440098,1403.080097,1402.880104,1397.340096,1398.180096,1403.5201,1411.180099
2_Uric acid,0.013317735,7.554802888,0.005626399,0.940207294,0.9988429,167 -> 123.9,neg1,1226.960081,1225.772084,1224.400085,1224.220085,1219.260082,1222.580078,1233.420074,1228.140083,1229.50008,1226.820091,1223.44009,1227.100082,1229.18008
2_Uridine,0.010522924,7.745158848,0.003522012,0.952676092,0.9988429,243.1 -> 110,neg2,1398.852095,1400.224099,1398.180103,1404.380096,1393.760101,1406.500107,1397.140087,1394.92009,1401.26009,1397.060104,1401.340084,1398.260098,1400.760113
2_UTP,0.009175274,7.553964417,0.002670555,0.958785733,0.9988429,483 -> 158.9,neg1,1224.264082,1226.620085,1225.82008,1227.260082,1221.260071,1221.68008,1226.520084,1234.540089,1226.760082,1229.020088,1222.740082,1220.600086,1224.040089
2_Xanthine,0.006157885,7.559218602,0.001202995,0.972331543,0.9988429,151 -> 80,neg1,1227.896086,1232.796085,1226.160088,1231.100094,1223.800091,1225.32008,1226.780083,1227.940083,1228.960083,1246.180084,1225.360081,1233.440083,1234.580093
2_Zeaxanthin,-0.041110671,7.73477633,0.053753777,0.816655602,0.9988429,569.4 -> 395.1,pos2,1373.508099,1424.744102,1298.060089,1367.980103,1469.260105,1319.220085,1337.420094,1712.260136,1376.220093,1432.800102,1200.080086,1291.460083,1484.560116
3_(+)-alpha-Tocopherol,0.011502036,7.744452067,0.004207877,0.948278978,0.9988429,429.4 -> 135.1,neg2,1398.624098,1399.040097,1397.720093,1404.260098,1393.100101,1400.42009,1398.94009,1395.46011,1401.580097,1397.460098,1397.900097,1397.60009,1401.600105
3_2-Aminoadipic acid,0.012213736,7.759668659,0.004745652,0.945078217,0.9988429,160.1 -> 98.1,neg2,1413.8241,1413.488105,1413.020096,1413.960098,1410.860104,1416.760101,1412.320095,1405.540108,1417.160091,1418.700123,1400.100105,1412.480095,1428.680103
3_2-isopropylmalate; 4_2-Isopropylmalic acid,0.013022199,8.555028472,0.005437507,0.941217705,0.9988429,175.1 -> 85.1,neg2,1404.792098,1404.5521,1398.320107,1408.020103,1397.660091,1420.960094,1410.640095,1394.880096,1405.500099,1399.900108,1399.340107,1399.000095,1410.820099
3_2-isopropylmalate; 4_2-Isopropylmalic acid,0.013022199,8.555028472,0.005437507,0.941217705,0.9988429,175.1 -> 85.1,neg1,2456.192162,2454.304183,2449.98019,2463.500175,2450.540157,2447.860176,2455.180164,2447.400188,2461.380157,2457.420197,2445.600174,2455.340179,2468.260155
3_3-Indoleacetic Acid,-0.008079751,7.868737498,0.002080338,0.963620521,0.9988429,176.1 -> 130,pos2,1544.89611,1567.460107,1215.820091,1680.260124,1886.480118,1511.160122,1449.420105,1791.540104,1498.220104,1529.780102,1479.000107,1324.560081,1411.360115
3_5'-CMP,0.115027379,7.843248488,0.420644494,0.516615629,0.9988429,324.1 -> 112.1,pos1,1433.896101,1335.492091,2608.400196,1401.660088,1304.800098,1397.220089,1364.92009,1272.600098,1398.520107,1285.280098,1717.860107,1320.700085,1383.380104
3_6-Hydroxynicotinic acid,-0.121752407,7.856667686,0.472093265,0.492025742,0.9988429,140 -> 122,pos2,1459.380102,1599.460109,1350.680092,1457.020103,1315.320095,1647.740128,1313.220093,1759.040119,1515.380096,1422.740097,1274.120102,1710.760098,1878.860123
3_Acetyl CoA,0.012463567,7.550907251,0.004927514,0.944037455,0.9988429,850.1 -> 766.1,neg1,1223.064088,1222.61608,1223.18008,1223.680088,1219.880077,1221.200081,1224.500095,1223.740082,1226.540089,1223.780071,1220.780087,1220.68008,1223.620094
3_Aconitic acid,0.011759625,7.565860962,0.004387676,0.94718712,0.9988429,173 -> 85,neg1,1236.660089,1236.784084,1225.060078,1230.980095,1228.980095,1232.380081,1238.280094,1245.340076,1232.200085,1241.120087,1235.720085,1234.100082,1248.120087
3_Adenine,-0.030482369,8.123464474,0.029679547,0.863219351,0.9988429,136.1 -> 119,pos1,1783.228122,1837.076127,1910.240131,1986.24015,1678.540134,1876.26012,1781.740116,1615.620106,2016.060131,2000.920139,1890.06012,1706.340118,1549.740108
3_adipic acid,0.004897739,7.775840339,7.63E-04,0.977959292,0.9988429,145.1 -> 81,neg2,1426.196103,1433.176096,1428.220104,1446.400097,1427.580109,1433.680103,1415.860096,1425.660099,1419.000103,1426.98008,1433.040112,1433.160103,1435.500095
3_ADP,0.014150414,7.55334673,0.006351723,0.936477689,0.9988429,426 -> 79,neg1,1225.160085,1223.280084,1232.040081,1225.700073,1221.320087,1222.600082,1225.940083,1222.800087,1227.060078,1223.660084,1224.680092,1221.640095,1226.800083
3_ADP-Glu,0.02755055,7.790608657,0.024159519,0.876479713,0.9988429,589.1 -> 428.1,pos1,1463.996101,1447.868103,1332.820084,1665.520115,1426.020096,1489.2001,1326.440086,1359.540096,1540.500111,1298.920086,1397.100101,1426.160118,1629.920113
3_ADP-Rib,0.012806855,7.552322111,0.005202798,0.942498113,0.9988429,558.1 -> 79,neg1,1224.376083,1223.636085,1224.720085,1225.520084,1219.820084,1222.660084,1226.260086,1222.76009,1226.300079,1225.860077,1223.920094,1221.380089,1225.580074
3_Alanine,-0.216002556,9.201375783,1.499261275,0.220785062,0.9988429,90 -> 45,pos1,3171.680227,3713.424271,7809.340492,4330.560368,3196.480225,3767.940258,3033.660221,3736.98027,2911.940193,3381.180229,2939.140232,3350.460232,3777.180264
3_Allantoin,-0.057279788,7.720136352,0.10433257,0.746691057,0.9988429,157 -> 97,neg1,1354.264097,1420.904099,1256.060101,1460.640102,1371.940102,1425.940102,1342.920097,1415.2001,1331.680088,1402.460106,1364.060097,1400.280087,1360.7201
3_Anthranilic acid,-0.194344975,8.629414669,1.210518643,0.27122943,0.9988429,138.1 -> 120,pos1,2346.69617,2707.816203,3161.70023,2802.320221,2404.340199,2614.100178,1967.400154,3036.880222,2350.200169,2833.020241,2472.080162,2252.760151,2539.460167
3_Arginine,0.01051221,7.748810317,0.003515032,0.952722955,0.9988429,173.1 -> 112.1,neg2,1402.868103,1404.244097,1397.260094,1409.380104,1394.600086,1404.520103,1402.740116,1403.680084,1409.500111,1404.340099,1400.400105,1399.300095,1407.100098
3_Argininosuccinic acid; 4_Argininosuccinic acid,0.013258305,8.552755608,0.005636359,0.940154493,0.9988429,289.1 -> 132,neg1,2451.908173,2449.656181,2451.720165,2448.600185,2451.560188,2445.180187,2452.520164,2442.340164,2458.500168,2467.220188,2446.240162,2444.940178,2450.720181
3_Asparagine,0.012854763,7.758117641,0.005256796,0.942201008,0.9988429,131 -> 42,neg2,1413.100103,1412.192097,1406.240101,1418.480099,1420.520107,1412.400101,1413.580105,1402.880096,1413.200111,1416.440098,1404.000092,1410.760094,1414.2001
3_Atenolol,0.015615505,7.751200231,0.007756393,0.929820731,0.9988429,265.2 -> 69,neg2,1406.684097,1403.072095,1409.460094,1405.320095,1398.30011,1401.740097,1405.300095,1404.600101,1404.520096,1400.100101,1405.960098,1403.600082,1419.340088
3_ATP,0.012582932,7.551858544,0.005022396,0.943502121,0.9988429,506 -> 79,neg1,1223.652088,1223.104086,1226.640087,1225.480087,1220.020088,1221.84008,1224.920094,1223.160084,1225.680096,1224.12009,1222.82008,1220.920086,1224.820084
3_Bilirubin,0.008063257,7.762502328,0.00206831,0.963725767,0.9988429,583.3 -> 241.1,neg2,1410.888097,1414.744099,1451.320103,1448.3801,1405.140095,1410.680107,1414.2001,1405.240093,1408.900093,1405.600098,1420.060101,1403.820099,1406.140095
3_Caffeine,0.009389207,7.745374956,0.002803998,0.957769525,0.9988429,193.1 -> 79,neg2,1398.600098,1401.064101,1397.640102,1404.660095,1394.060101,1404.160099,1398.620098,1397.840092,1402.040096,1400.120117,1396.640099,1398.540104,1401.640099
3_cAMP,0.002749046,9.579554419,2.44E-04,0.987543583,0.9988429,330.1 -> 268.3,pos1,5350.244388,5381.384354,1370.580097,4659.4403,4356.660278,7004.440495,5890.96051,5624.300343,4460.300331,5122.020325,5572.460392,4496.720306,6470.840427
3_Caprylic acid,-0.073583658,9.38862747,0.174434643,0.676200303,0.9988429,145.1 -> 43.1,pos2,4292.496288,4552.900328,3930.54026,4653.160332,4174.920288,4698.480396,4992.960346,4338.740299,4217.860268,4216.840275,3646.34024,4857.280338,4430.400299
3_Carotene,-0.059716127,7.782143736,0.113471727,0.736225722,0.9988429,536.4 -> 161.1,pos2,1402.840098,1473.876102,1414.840099,1580.540104,1338.800102,1467.300117,1413.800095,1426.140099,1333.340099,1455.260094,1367.740089,1440.140099,1560.520103
3_CDP,0.012913832,7.552146155,0.005290051,0.942018798,0.9988429,402 -> 79,neg1,1224.10808,1223.276085,1226.180092,1224.720093,1221.200085,1221.500092,1224.760075,1221.940079,1226.900078,1226.540085,1222.620083,1221.680077,1225.060081
3_Cholesterol,-0.179682462,8.363974537,1.032892603,0.309480246,0.9988429,369.4 -> 95.1,pos2,1996.052145,2278.548155,2289.520168,2494.580166,1656.48011,2439.580135,1736.120136,2393.300186,1722.68013,1855.420135,2248.380161,2209.860153,2616.600189
3_Citalopram,0.081342036,8.188126808,0.211428445,0.6456501,0.9988429,325.2 -> 109,pos2,1922.092134,1830.652132,2173.660164,2072.860142,1607.040112,1913.240139,1736.440136,1800.560139,1823.540115,1783.280117,1943.200127,1583.320122,2500.240181
3_Citric acid,0.011227365,7.746051361,0.004009392,0.949511883,0.9988429,191 -> 57,neg2,1400.064095,1400.748099,1399.060101,1402.780098,1396.12009,1402.680099,1399.560097,1398.620106,1406.300102,1402.600094,1397.380089,1397.060097,1400.960094
3_Citrulline,-0.008164548,7.981322908,0.002126983,0.963215223,0.9988429,176.1 -> 159.1,pos1,1673.972112,1696.444122,1289.120094,1484.500111,1463.260105,1694.500126,1562.100098,1623.860123,1564.48011,1439.280102,1854.320122,2240.080147,1925.700127
3_Creatinine,-0.017299894,8.244296799,0.00957537,0.922048372,0.9988429,114.1 -> 86.1,pos2,2015.796141,2057.068152,1413.5201,2103.080143,2443.240158,1910.480145,1727.020119,1937.46014,2753.580215,3006.740242,1407.640095,1327.58009,1747.500118
3_Cryptoxanthin,-0.016207849,7.665809005,0.008346133,0.92720879,0.9988429,552.4 -> 119.1,pos2,1308.412092,1334.272096,1356.280098,1472.920097,1370.600098,1474.180107,1326.180099,1263.240097,1384.840096,1248.380093,1187.560085,1212.640087,1272.880081
