lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,abe_average,veh_average,Blank,veh_N3,Abe_N3,veh_N4,Abe_N4,veh_N5,Abe_N5,veh_N6,Abe_N6,veh_N7,Abe_N7
2_L-Threonine,1.02E-04,8.910415044,4.84E-07,0.999445193,0.999974153,118.1 -> 56,neg1,1226.952088,1226.864083,1231.120083,1233.700085,1228.780094,1227.580093,1226.280087,1225.440086,1224.620083,1222.980076,1225.820084,1224.620075,1229.260094
2_L-Tryptophan,-0.004559584,8.916161022,9.76E-04,0.975079879,0.999974153,203.1 -> 142.1,neg1,1230.13609,1234.052083,1233.360081,1248.240086,1236.820091,1241.560078,1229.360088,1226.640079,1223.640087,1225.520081,1228.220089,1228.300091,1232.640095
2_L-Tyrosine,-0.003916931,8.917845155,7.20E-04,0.978590998,0.999974153,180.1 -> 119,neg1,1231.664083,1235.060084,1236.78009,1260.020084,1238.440083,1232.220081,1229.16008,1227.780083,1223.780083,1228.400082,1225.840088,1226.880089,1241.100082
2_Lactic acid,0.020147,9.252761765,0.019174347,0.88986782,0.999974153,89 -> 43,neg2,1557.348105,1536.052108,1656.840115,1634.860111,1586.180111,1509.540108,1530.400108,1495.220108,1555.420097,1531.360111,1559.740108,1509.280102,1555.000099
2_Lauric acid,0.003766676,9.101081197,6.68E-04,0.979373285,0.999974153,199.2 -> 80,neg2,1402.400098,1398.716097,1405.060097,1399.140099,1405.640102,1400.780094,1401.740097,1397.540096,1399.840088,1397.680092,1399.720093,1398.440105,1405.060108
2_Lycopene,0.023185511,8.985094144,0.025264869,0.873708845,0.999974153,536.4 -> 375.3,pos2,1296.736091,1275.972088,1354.460091,1251.780094,1289.12009,1235.320091,1219.020084,1336.700089,1281.120087,1217.220085,1439.440094,1338.84008,1254.980099
2_Malic acid,-0.010797192,9.121928681,0.005495011,0.940908264,0.999974153,133 -> 71,neg2,1417.236109,1428.060099,1409.780083,1487.500107,1429.060112,1412.140095,1417.14011,1405.820099,1401.660103,1422.080105,1418.24012,1412.76009,1420.080101
2_Maltose,0.006010347,8.922290276,0.001695823,0.967152104,0.999974153,341.1 -> 161,neg1,1241.044086,1235.89208,1227.300087,1246.780083,1238.380089,1239.600079,1252.800091,1233.360085,1226.980083,1228.840076,1235.460087,1230.880077,1251.600082
2_Margaric acid,0.149357226,10.23811761,1.064390309,0.302215989,0.999974153,271.3 -> 57.1,pos1,2767.716195,2495.676172,7635.160576,2750.220173,3414.520233,2333.960159,2122.20015,1924.66013,3050.020206,3160.940212,2174.100174,2308.600185,3077.740211
2_meso-Erythritol,0.002316429,8.908477468,2.52E-04,0.987339244,0.999974153,121.1 -> 71,neg1,1226.480085,1224.496085,1227.100082,1227.360085,1227.540089,1225.440083,1226.860088,1224.020088,1222.700073,1221.760086,1225.000092,1223.900082,1230.300083
2_Methionine,-0.002099178,9.109214999,2.08E-04,0.988502881,0.999974153,148 -> 47,neg2,1407.608097,1409.684106,1411.7001,1425.820103,1408.760098,1412.080105,1403.500099,1402.280109,1410.360088,1408.540104,1405.0201,1399.700108,1410.400101
2_myo-Inositol,-3.74E-04,8.908170975,6.56E-06,0.997955827,0.999974153,179.1 -> 99,neg1,1224.968089,1225.268083,1227.920082,1227.440086,1228.320087,1225.540081,1225.480095,1225.000088,1221.680088,1224.020081,1222.240082,1224.34008,1227.12009
2_NAD,5.90E-04,8.963643908,1.64E-05,0.996771142,0.999974153,662.1 -> 408,neg1,1273.952093,1273.420094,1271.620098,1280.680092,1276.140095,1276.980095,1272.340096,1267.920086,1267.000095,1267.920101,1269.280087,1273.600094,1285.000092
2_NADH,0.001282753,8.959072883,7.73E-05,0.992984915,0.999974153,664.1 -> 158.9,neg1,1269.728088,1268.584089,1272.400105,1271.420086,1272.540073,1268.560089,1269.680096,1268.680096,1266.100098,1266.360085,1268.980083,1267.900089,1271.340092
2_NADP,0.001783368,8.960086849,1.49E-04,0.990247183,0.999974153,742.1 -> 408,neg1,1270.760093,1269.176093,1274.120094,1272.140095,1273.200092,1269.900097,1272.760098,1268.040096,1266.060085,1268.200092,1268.920094,1267.600082,1272.860096
2_NADPH,0.001447479,8.961748961,9.84E-05,0.992083857,0.999974153,744.1 -> 397,neg1,1272.268091,1270.972089,1273.660107,1270.640087,1273.920094,1272.720097,1275.700089,1268.680088,1269.94009,1270.860088,1269.220093,1271.960083,1272.560089
2_Nonanoic acid,0.032704089,9.02280838,0.050328087,0.822493359,0.999974153,159.1 -> 89.1,pos2,1355.6201,1324.776095,1192.020088,1198.100086,1354.100109,1204.360081,1355.600101,1250.540089,1239.620087,1550.340118,1382.100101,1420.5401,1446.680103
2_O-Phosphoethanolamine,0.002204337,8.911749311,2.28E-04,0.987951412,0.999974153,140 -> 63,neg1,1229.260086,1227.364092,1229.480087,1229.020084,1231.700085,1228.400101,1231.100086,1228.400097,1224.960079,1224.76009,1227.320091,1226.240089,1231.220089
2_Ornithine,-0.156920962,11.50625532,1.180401782,0.277274216,0.999974153,133.1 -> 70.1,pos1,3612.880259,4037.480277,43704.36311,6871.08041,5444.280422,3862.500309,2920.880245,2069.400146,3445.520229,3530.200237,2783.060177,3854.220284,3470.660221
2_Oxaloacetate,0.003752824,9.10524709,6.64E-04,0.979448601,0.999974153,131 -> 59,neg2,1404.972103,1401.284097,1424.0201,1398.960094,1408.520107,1403.320099,1406.460098,1399.800095,1399.460098,1404.060101,1400.940105,1400.280094,1409.480106
2_Oxoglutaric acid,0.00263182,8.916132734,3.25E-04,0.985614649,0.999974153,145 -> 57.2,neg1,1231.804086,1229.552087,1247.220085,1235.900097,1234.760082,1225.76009,1227.44009,1225.200081,1224.320084,1227.520081,1234.240082,1233.380089,1238.260094
2_Palmitic acid,0.001707345,8.908907313,1.37E-04,0.990668057,0.999974153,255.2 -> 54,neg1,1226.564089,1225.096085,1227.680077,1227.040089,1229.360085,1225.540089,1226.860096,1224.68008,1222.860096,1223.920082,1225.560078,1224.300083,1228.180092
2_Pantothenic acid,-0.001410098,8.922310761,9.33E-05,0.992291441,0.999974153,218.1 -> 88,neg1,1237.800091,1239.088087,1228.080093,1268.400074,1241.020096,1232.660095,1237.240089,1225.920086,1240.58009,1237.400097,1229.100094,1231.060085,1241.060085
2_progesterone,-0.017946738,10.75589648,0.015469593,0.901016926,0.999974153,315.2 -> 97.1,pos2,4408.784315,4465.224323,4229.960285,5108.580387,5557.940357,3401.320255,3309.940281,3231.920246,3965.340267,5056.720406,4134.100304,5527.580322,5076.600369
2_Propionylcarnitine,-0.004043823,9.82198214,7.78E-04,0.977744291,0.999974153,218.1 -> 85,pos2,2183.53616,2192.188151,3562.320248,3131.300205,2613.320171,2287.740154,1611.440121,1665.66011,2077.460159,2208.520176,2216.860176,1667.720108,2398.600174
2_Pyroglutamic acid,0.002631021,9.101089849,3.26E-04,0.985591388,0.999974153,128 -> 52,neg2,1402.128099,1399.548099,1402.340088,1400.500092,1406.060101,1401.280102,1401.560104,1399.060093,1399.340099,1398.940105,1399.840096,1397.960102,1403.840096
2_Pyruvate,0.186059318,9.058011231,1.628769817,0.201873285,0.999974153,89 -> 62,pos2,1457.108103,1281.128094,1267.340088,1397.660103,1365.660088,1202.340092,1472.220108,1280.120102,1300.960087,1196.960079,1600.000118,1328.560093,1546.700115
2_Quinic acid; 5_Quinic acid,8.18E-04,8.910728382,3.14E-05,0.995528898,0.999974153,191.1 -> 93,neg2,1401.100097,1400.408102,1399.480099,1400.280102,1404.780102,1409.680099,1399.820095,1398.300098,1396.460102,1398.280106,1402.020088,1395.500103,1402.420097
2_Quinic acid; 5_Quinic acid,8.18E-04,8.910728382,3.14E-05,0.995528898,0.999974153,191.1 -> 93,neg1,1228.008086,1227.288085,1226.560089,1228.740089,1231.060078,1228.860085,1226.740093,1227.380077,1224.960094,1225.360088,1225.160084,1226.100086,1232.120083
2_Raffinose,8.24E-04,8.90927947,3.19E-05,0.995497092,0.999974153,503.2 -> 119,neg1,1226.644088,1225.924087,1226.60009,1227.78009,1230.460087,1225.600075,1226.840096,1229.160091,1222.480087,1222.76009,1226.060089,1224.320087,1227.380081
2_Ranitidine,0.002139423,9.100627513,2.16E-04,0.988283429,0.999974153,349.1 -> 170.1,neg2,1401.420097,1399.320095,1402.080101,1400.340096,1405.820107,1400.900085,1401.520088,1397.900101,1396.760098,1397.880108,1400.180099,1399.580086,1402.820095
2_Retinyl palmitate,0.065217682,9.008952803,0.199930977,0.654776565,0.999974153,525.5 -> 95.1,pos2,1325.532092,1267.092093,1494.840111,1329.540096,1296.740089,1285.800098,1396.540096,1243.340092,1217.780087,1250.740089,1325.92009,1226.040089,1390.680099
2_Shikimic acid,0.002332736,9.101889534,2.56E-04,0.987224681,0.999974153,173 -> 93,neg2,1402.756097,1400.480099,1403.180099,1406.180103,1406.280098,1401.540096,1399.960102,1399.320103,1401.8601,1396.680088,1401.380096,1398.680103,1404.300087
2_Spermidine,-0.01309193,8.973795407,0.008052205,0.928498533,0.999974153,146.2 -> 72.1,pos2,1263.008089,1274.932093,1419.580097,1376.380104,1256.620098,1264.8601,1201.280087,1230.740082,1336.920086,1319.360096,1332.480095,1183.320084,1187.740082
2_Sphingosine,0.003237326,9.099972861,4.94E-04,0.982271687,0.999974153,298.3 -> 239.2,neg2,1401.344099,1398.176096,1401.160091,1398.300095,1404.940102,1399.62009,1401.340092,1397.520096,1398.140102,1398.26009,1399.420101,1397.180107,1402.8801
2_Stearic acid,0.001993665,9.102294731,1.87E-04,0.989081465,0.999974153,283.3 -> 81,neg2,1402.804102,1400.844101,1405.420094,1403.100101,1407.540112,1401.500095,1402.620098,1399.280106,1397.120094,1402.5201,1400.600101,1397.820103,1406.140106
2_Succinic acid,-0.010476123,9.130092751,0.005173561,0.942659628,0.999974153,117 -> 73,neg2,1422.388098,1432.852102,1448.620106,1467.680111,1438.940098,1424.080093,1416.460098,1416.000103,1419.040104,1427.780106,1419.260101,1428.720097,1418.240089
2_Succinyl-CoA,0.010635183,9.069142605,0.005325895,0.941823044,0.999974153,866 -> 408,neg2,1376.500095,1366.360097,1358.340088,1363.920097,1406.240093,1357.240093,1357.500099,1357.840096,1356.320087,1398.800091,1400.520096,1354.000107,1361.920097
2_Sucrose,0.009842612,8.925200075,0.004548112,0.946231673,0.999974153,341.1 -> 119,neg1,1245.416092,1236.924088,1227.820084,1244.62009,1248.120087,1234.000095,1242.080093,1241.140076,1243.200096,1228.300083,1232.380093,1236.560097,1261.300091
2_Taurine,0.001449087,8.913231652,9.86E-05,0.992079182,0.999974153,124 -> 65,neg1,1230.38009,1229.128088,1229.040081,1232.940083,1232.700089,1228.340092,1230.260094,1228.160099,1224.080082,1229.260086,1228.540096,1226.940079,1236.320087
2_Testosterone propionate,9.74E-04,9.311922601,4.48E-05,0.994659792,0.999974153,345.2 -> 109.1,pos2,1486.000108,1484.244103,2992.440231,1366.880096,1491.680103,1609.140118,1475.860119,1608.000111,1406.140106,1537.240105,1440.280098,1299.960087,1616.040112
2_Theanine,0.002868948,9.100287463,3.88E-04,0.984288692,0.999974153,173.1 -> 84,neg2,1401.388099,1398.576102,1402.320099,1399.220108,1405.260101,1400.320087,1400.740093,1398.740105,1396.740097,1398.0401,1400.240105,1396.560112,1403.960098
2_Thiamine monophosphat,0.00188217,8.908050787,1.66E-04,0.989712653,0.999974153,343.1 -> 222,neg1,1225.91209,1224.296085,1226.960083,1227.18008,1229.740086,1224.960083,1223.900101,1223.320095,1221.620094,1222.220085,1225.100079,1223.800079,1229.200092
2_Thiamine monophosphat,0.00188217,8.908050787,1.66E-04,0.989712653,0.999974153,345.1 -> 126,pos1,1459.500101,1402.628097,1621.940102,1506.860111,1503.760105,1434.380096,1338.420094,1363.100101,1581.800114,1356.680088,1432.160103,1352.120087,1441.360092
2_Thymidine,0.004516453,9.105502472,9.61E-04,0.975267609,0.999974153,241.1 -> 125,neg2,1406.960101,1402.528093,1410.560108,1401.960094,1409.940102,1406.300091,1404.080101,1402.540089,1408.000103,1400.880096,1402.340099,1400.960094,1410.440098
2_Thymine,-0.003012029,8.915543645,4.26E-04,0.983536588,0.999974153,125 -> 80,neg1,1230.036087,1232.656083,1235.140091,1252.880096,1231.920086,1226.16008,1225.740086,1224.760071,1228.820091,1227.200085,1232.880085,1232.280083,1230.820087
2_Trazodone,0.001311159,8.988916847,8.08E-05,0.992827166,0.999974153,372.2 -> 148.1,pos2,1298.216089,1296.900089,1280.820091,1278.440086,1263.300095,1305.400085,1224.420086,1256.220085,1306.740078,1352.7201,1344.260094,1291.720085,1352.360092
2_UDP,-0.001755205,8.912495678,1.45E-04,0.990406111,0.999974153,402.9 -> 111,neg1,1228.044083,1229.540089,1231.740078,1235.000092,1230.260082,1234.600098,1233.020081,1226.460091,1225.82008,1223.320076,1223.840076,1228.320091,1227.280094
2_UMP,-0.012195319,8.99585879,0.006992143,0.933359333,0.999974153,323 -> 79,neg1,1294.380096,1305.376085,1326.420094,1308.68008,1338.0201,1336.42009,1275.140091,1289.440083,1301.880096,1300.160091,1297.140099,1292.18008,1259.720093
2_Uracil,8.12E-04,9.104305641,3.11E-05,0.995550711,0.999974153,111 -> 42,neg2,1404.168098,1403.364103,1407.600094,1408.060108,1415.900097,1403.660103,1402.500099,1399.180103,1396.940098,1405.2001,1400.900093,1400.7201,1404.600101
2_Uric acid,-0.019612856,8.919522355,0.018056291,0.893107077,0.999974153,167 -> 123.9,neg1,1227.124087,1244.160085,1230.540081,1320.080093,1230.080093,1229.300091,1229.500099,1225.440075,1223.00008,1222.200073,1225.440079,1223.780094,1227.600082
2_Uridine,-0.001563148,9.101979764,1.15E-04,0.991439127,0.999974153,243.1 -> 110,neg2,1401.232102,1402.7441,1400.440098,1407.620098,1404.620102,1401.420101,1400.060093,1398.260101,1397.860107,1397.700108,1400.500099,1408.720093,1403.12011
2_UTP,0.00210143,8.909681595,2.07E-04,0.988514171,0.999974153,483 -> 158.9,neg1,1227.036085,1225.240083,1231.900078,1229.340088,1230.880074,1226.560078,1228.840084,1224.660084,1222.860085,1221.800083,1224.320087,1223.840084,1228.280094
2_Xanthine,0.001847145,8.911065577,1.60E-04,0.989903731,0.999974153,151 -> 80,neg1,1228.532088,1226.952086,1228.800079,1230.640087,1230.26009,1226.440083,1230.920086,1225.540092,1226.600094,1225.580082,1225.600086,1226.560085,1229.280083
2_Zeaxanthin,-0.11521851,9.299099929,0.627826795,0.428153582,0.999974153,569.4 -> 395.1,pos2,1573.056111,1704.020122,1297.740086,1882.820141,1780.820126,1432.560089,1505.260117,1895.460144,1543.200104,1718.980129,1409.360096,1590.280106,1626.640114
3_(+)-alpha-Tocopherol,0.00280929,9.100871472,3.72E-04,0.984615274,0.999974153,429.4 -> 135.1,neg2,1401.9081,1399.1601,1403.060104,1401.040104,1405.420101,1400.720097,1401.620102,1398.240097,1397.320103,1398.140095,1401.940098,1397.660107,1403.240097
3_2-Aminoadipic acid,0.002838279,9.106628036,3.80E-04,0.984455777,0.999974153,160.1 -> 98.1,neg2,1406.880097,1404.076102,1415.3601,1405.780094,1411.260094,1401.820095,1405.220104,1412.180107,1400.460106,1400.240108,1402.500099,1400.360107,1414.960083
3_2-isopropylmalate; 4_2-Isopropylmalic acid,0.002305762,9.911551387,2.54E-04,0.987296381,0.999974153,175.1 -> 85.1,neg1,2457.152176,2453.204176,2491.980164,2462.62019,2466.300186,2455.480171,2454.64016,2452.140175,2447.960182,2448.100174,2455.180183,2447.680172,2461.680168
3_2-isopropylmalate; 4_2-Isopropylmalic acid,0.002305762,9.911551387,2.54E-04,0.987296381,0.999974153,175.1 -> 85.1,neg2,1404.204099,1400.148096,1422.380096,1400.640099,1412.900101,1401.880096,1403.160091,1400.62009,1398.060104,1399.180099,1401.700096,1398.420097,1405.200104
3_3-Indoleacetic Acid,0.013994785,9.088729759,0.009225434,0.923481558,0.999974153,176.1 -> 130,pos2,1395.504102,1381.668094,1393.820099,1314.600098,1441.320095,1358.440083,1311.440094,1300.520096,1448.480114,1341.940086,1265.080097,1592.840107,1511.200108
3_4-Hydroxy-L-proline,-0.163539214,9.509902616,1.268378382,0.260071115,0.999974153,132.1 -> 68,pos2,1771.224123,1988.780143,1699.160126,3631.860283,1560.120117,1440.92009,1626.000099,1453.940113,1751.780128,1503.740105,1516.480099,1913.440125,2401.74017
3_5'-CMP,-0.094999132,9.621933193,0.428329323,0.512809865,0.999974153,324.1 -> 112.1,pos1,1850.812136,1980.668135,2991.080193,3186.060211,2323.720173,1478.400101,1720.760128,1562.780117,1619.760136,2099.180141,1731.460125,1576.920105,1858.360119
3_6-Hydroxynicotinic acid,0.030240211,9.063407583,0.04304791,0.835635087,0.999974153,140 -> 122,pos2,1373.188101,1344.844097,1423.420101,1397.560097,1440.320114,1242.120094,1346.8801,1383.640102,1441.580105,1475.060112,1327.940098,1225.84008,1309.220089
3_Acetyl CoA,0.001541945,8.908081866,1.12E-04,0.991572126,0.999974153,850.1 -> 766.1,neg1,1225.860083,1224.54009,1226.300079,1229.020092,1227.820072,1225.120094,1225.800091,1223.820087,1222.380085,1221.620094,1224.460079,1223.120083,1228.840088
3_Aconitic acid,9.91E-04,8.918774962,4.61E-05,0.994583794,0.999974153,173 -> 85,neg1,1230.676084,1229.800083,1276.540085,1229.740089,1237.440086,1228.700081,1226.240074,1225.320076,1226.140079,1231.060081,1226.220089,1234.180088,1237.340092
3_Adenine,0.015827838,9.473711388,0.011873965,0.913228092,0.999974153,136.1 -> 119,pos1,1791.616122,1772.432124,2146.120167,1958.400135,1958.260143,1644.980125,1626.820103,1590.900101,1561.340118,1744.000118,1842.140129,1923.880142,1969.520119
3_adipic acid,0.001798371,9.121182322,1.52E-04,0.99014955,0.999974153,145.1 -> 81,neg2,1417.2721,1415.520101,1463.600109,1427.860096,1424.740101,1418.600109,1415.920101,1408.760098,1418.880085,1412.500103,1408.660103,1409.8801,1418.16011
3_ADP,-0.001165705,8.914270376,6.38E-05,0.993628082,0.999974153,426 -> 79,neg1,1229.912089,1230.888086,1232.300087,1233.520084,1237.220093,1227.900093,1227.340088,1232.700081,1229.320099,1232.000088,1225.980083,1228.320084,1229.700081
3_ADP-Glu,-0.018746404,9.123047409,0.01656766,0.897582831,0.999974153,589.1 -> 428.1,pos1,1423.144102,1441.548101,1323.400085,1386.520096,1412.140095,1318.820095,1377.880093,1393.340107,1451.860107,1542.880096,1397.720104,1566.180111,1476.120113
3_ADP-Rib,8.70E-04,8.924071033,3.56E-05,0.995242138,0.999974153,558.1 -> 79,neg1,1235.86408,1235.092085,1273.900078,1228.220081,1230.120083,1227.400085,1227.780079,1225.800087,1266.740086,1267.700089,1226.740074,1226.34008,1227.940079
3_Alanine,0.159534298,10.36097494,1.217246085,0.269901787,0.999974153,90 -> 45,pos1,3309.104224,2962.40022,5599.000481,3180.440216,4348.740334,3118.360229,3167.340179,2674.180218,2646.340153,3132.480247,2725.340191,2706.540188,3657.760262
3_Allantoin,0.134445427,9.460964966,0.857123444,0.354544929,0.999974153,157 -> 97,neg1,1939.228127,1765.768124,1247.76009,1449.320099,1871.340122,1860.000122,2065.260139,1933.680145,2026.760132,1832.200138,1975.460129,1753.640118,1757.320114
3_Anthranilic acid,-0.018077931,9.778261958,0.015552237,0.900754241,0.999974153,138.1 -> 120,pos1,2164.868159,2192.708144,2872.600216,2363.76017,2456.540188,2540.200153,2267.440151,2097.340134,1948.140152,1889.540134,2096.060158,2072.700127,2056.160145
3_Arginine,0.002811476,9.101121079,3.72E-04,0.984603273,0.999974153,173.1 -> 112.1,neg2,1402.1041,1399.352097,1403.820095,1402.040096,1409.900101,1400.520103,1400.380089,1399.160088,1397.020103,1397.800098,1399.680103,1397.240101,1403.540104
3_Argininosuccinic acid; 4_Argininosuccinic acid,0.001744427,9.909182395,1.45E-04,0.990388925,0.999974153,289.1 -> 132,neg1,2455.49217,2452.492175,2459.220169,2457.720181,2459.500187,2454.720154,2453.560173,2451.000164,2448.900166,2446.840179,2455.580166,2452.180195,2459.920158
3_Asparagine,-0.003583827,9.110343081,6.05E-04,0.980372441,0.999974153,131 -> 42,neg2,1408.796102,1412.336102,1404.780087,1435.900101,1411.260101,1402.640102,1402.900108,1409.940109,1408.280094,1410.640102,1401.940102,1402.560093,1419.600105
3_Atenolol,0.002619927,9.105348513,3.23E-04,0.985651569,0.999974153,265.2 -> 69,neg2,1406.148096,1403.576097,1407.78009,1406.140095,1411.460102,1404.020092,1405.060101,1400.840103,1400.180096,1403.780094,1404.800098,1403.100101,1409.240086
3_ATP,0.002410485,8.911476697,2.73E-04,0.986824809,0.999974153,506 -> 79,neg1,1228.924085,1226.860085,1231.180088,1230.020077,1230.120083,1225.26009,1231.080078,1225.120087,1225.200085,1224.400085,1225.720089,1229.500088,1232.500092
3_Bilirubin,0.009144932,9.140605104,0.003943497,0.949927942,0.999974153,583.3 -> 241.1,neg2,1448.232105,1439.112103,1402.28009,1447.600101,1444.380104,1452.560116,1461.660103,1439.8601,1429.040112,1423.420097,1473.400097,1432.120098,1432.680111
3_Caffeine,0.003538689,9.102483971,5.90E-04,0.980621193,0.999974153,193.1 -> 79,neg2,1403.956102,1400.492095,1403.400101,1401.240101,1406.740105,1401.440105,1402.520111,1399.320087,1399.5401,1399.08009,1405.120098,1401.380093,1405.860096
3_cAMP,0.041477025,9.132741202,0.08107841,0.775841267,0.999974153,330.1 -> 268.3,pos1,1438.256101,1397.096103,1576.280117,1352.620098,1627.220127,1323.160103,1345.200096,1539.420113,1337.320084,1409.300106,1461.460106,1360.980095,1420.080093
3_Caprylic acid,0.010675485,10.38755185,0.005451694,0.94114121,0.999974153,145.1 -> 43.1,pos2,3066.576219,3045.996215,7097.480507,3722.740261,3274.600254,2476.000183,3117.420216,2226.300144,2850.080185,3304.740219,2413.380173,3500.200268,3677.400269
3_Carotene,-0.006851366,9.017976535,0.002207694,0.962524303,0.999974153,536.4 -> 161.1,pos2,1312.928096,1319.168094,1387.400105,1326.560097,1320.040089,1304.060093,1247.220085,1239.520077,1410.720108,1387.5401,1245.080093,1338.160103,1341.580105
3_CDP,0.002489871,8.911050328,2.91E-04,0.986390996,0.999974153,402 -> 79,neg1,1228.664089,1226.540082,1230.08009,1231.200089,1232.960091,1226.640087,1230.160095,1225.100075,1225.040085,1223.640079,1226.840084,1226.120079,1228.320091
3_Cholesterol,-0.083585283,9.574341958,0.331468447,0.56479569,0.999974153,369.4 -> 95.1,pos2,1823.856138,1933.688131,2628.140171,2307.10017,1977.360149,1936.980141,1511.300114,1464.360096,1770.980114,1978.880123,1840.100143,1981.120125,2019.540169
3_Citalopram,-0.010961255,9.609524003,0.005705118,0.939791255,0.999974153,325.2 -> 109,pos2,1934.364132,1950.676138,2522.540176,2540.920166,1691.680122,1858.400135,1764.300102,1581.060108,1841.260143,1932.300148,1938.960144,1840.700134,2435.620148
3_Citric acid,0.00259287,9.103574619,3.17E-04,0.985800059,0.999974153,191 -> 57,neg2,1403.824095,1401.2841,1411.900097,1405.680099,1407.820099,1400.66011,1402.820091,1400.640102,1398.260094,1401.080093,1400.920105,1398.360092,1409.300087
3_Citrulline,0.048722887,9.108158469,0.111777682,0.738129277,0.999974153,176.1 -> 159.1,pos1,1395.536102,1349.048096,1765.860138,1337.520088,1449.360107,1324.000095,1329.440086,1319.0201,1363.360104,1344.420101,1392.220104,1420.280098,1443.300106
3_Creatinine,0.083630007,9.011372128,0.328696149,0.566427853,0.999974153,114.1 -> 86.1,pos2,1328.680093,1253.452084,1574.06012,1306.980083,1455.460102,1217.68008,1097.740078,1312.960087,1261.240086,1176.700077,1245.720085,1252.94009,1583.240112
3_Cryptoxanthin,0.02010865,9.120935788,0.019065844,0.890177885,0.999974153,552.4 -> 119.1,pos2,1450.564098,1430.0681,1220.700081,1349.400093,1457.840092,1485.760098,1352.320095,1272.060089,1593.680115,1664.120125,1276.360085,1379.000095,1572.620106
3_CTP,0.002044039,8.910071783,1.96E-04,0.988827719,0.999974153,481.9 -> 102,neg1,1227.800087,1226.048083,1227.660091,1229.000084,1230.960075,1227.140087,1228.720081,1225.260086,1223.720097,1223.100082,1226.240086,1225.740078,1229.360096
3_Cytidine,0.002993507,9.100792776,4.22E-04,0.983606579,0.999974153,242.1 -> 65,neg2,1401.948099,1399.016096,1402.7201,1399.580101,1406.3801,1400.820103,1401.000095,1398.200096,1397.560097,1398.600098,1401.500095,1397.880085,1403.300106
3_D-(-)-Arabinose; 3_L-(+)-Arabinose,0.002735552,9.90915159,3.57E-04,0.98492875,0.999974153,149 -> 43,neg1,2456.688175,2451.996172,2455.100166,2457.760178,2457.380169,2454.520172,2457.880192,2457.680164,2448.660164,2444.26017,2455.780174,2445.760174,2463.740177
3_D-Biotin,0.00376673,9.100619866,6.68E-04,0.979373007,0.999974153,243.1 -> 122.1,neg2,1402.308102,1398.624096,1401.060101,1400.120102,1404.380104,1400.260101,1401.660103,1397.880096,1397.140099,1397.920094,1400.520103,1396.940086,1407.840099
3_D-Erythrose 4-phosphate,0.061991653,9.566554576,0.180912731,0.670590025,0.999974153,201 -> 99,pos2,1393.576103,1334.952096,7671.580544,1339.340103,1452.720116,1454.500107,1368.260094,1215.720085,1355.660091,1317.760086,1376.780098,1347.440098,1414.460117
3_D-Fructose 6-phosphate,-0.031246035,9.98954358,0.046595647,0.829096683,0.999974153,261 -> 207,pos2,2569.068187,2625.324184,2576.520176,2686.340191,2481.760185,2496.320179,2486.980183,2659.760193,2696.540199,2635.060181,2498.540192,2649.140179,2681.520176
3_D-Galactose,-0.010245831,9.127901565,0.004948256,0.943919989,0.999974153,181.1 -> 61,pos1,1418.804099,1429.068105,1462.900108,1508.200111,1328.2001,1342.740108,1378.060097,1391.120102,1447.44009,1569.48011,1419.180099,1333.800091,1521.140106
3_D-Glucose; 2_D-(+)-Mannose; 3_D-(+)-Mannose; 3_D-Fructose,0.068834572,12.1599469,0.22886194,0.63236897,0.999974153,179.1 -> 59,neg1,12569.40488,11988.52083,5779.020428,13851.54093,11040.10076,11798.30082,14449.18099,14368.62103,11851.34082,9275.580673,12287.66089,10648.5607,13218.74091
3_D-Lactose,-0.039777416,9.073551359,0.074511269,0.78487818,0.999974153,361 -> 352,pos1,1359.224099,1397.048097,1336.480095,1368.220089,1354.100098,1439.100105,1385.260098,1462.580097,1347.100105,1379.200104,1347.280102,1336.140091,1362.380093
3_D-Mannitol; 2_D-Sorbitol; 2_Dulcitol (i.e. Galactitol),0.007835545,10.91669254,0.002951507,0.956674024,0.999974153,181.1 -> 71,neg1,4951.984357,4925.104359,4916.900341,4941.460361,5034.940369,4925.400345,4951.400368,4924.240353,4901.420353,4904.040375,4935.900368,4930.380363,4936.26033
3_D-Ribulose 5-phosphate; 3_D-Xylulose 5-phosphate,-0.07111998,10.15452431,0.241784357,0.622920318,0.999974153,229 -> 79,neg2,2845.064204,2990.89621,2838.440205,3593.620255,2856.400192,2845.120209,2846.200203,2826.860203,2839.400211,2852.400188,2837.780205,2836.480198,2845.540211
3_D-Sorbitol,0.014159849,8.926055497,0.009413084,0.922709677,0.999974153,181.1 -> 59,neg1,1247.764091,1235.544086,1230.940086,1236.640095,1271.700089,1238.520088,1239.92009,1237.300091,1244.200096,1226.040081,1237.900089,1239.220078,1245.100094
3_D(-)-hydroxy butyric acid,-0.025409051,9.279251258,0.030459157,0.861452477,0.999974153,105.1 -> 77,pos2,1458.928106,1485.036102,2724.020195,1447.340099,1533.14011,1442.8801,1477.360115,1274.400089,1664.380108,1764.140121,1312.2201,1496.420097,1307.540096
3_Diphenylamine,-0.024168649,9.169869366,0.027558275,0.868151557,0.999974153,170.1 -> 93.1,pos2,1460.392109,1485.032104,1437.380093,1440.160107,1487.840099,1558.920109,1487.700115,1313.060089,1475.280113,1330.600086,1365.920101,1782.420132,1485.220116
